2.565425506070930783e-01,-2.038562207068196630e-03,-3.135511620686819434e-01,-1.344601195461249954e-01,1.574623691355481192e-01,-8.516299723535715460e-03,3.361136547381824574e-02,-7.067494883412516436e-03,-1.013631605307977329e-01,-8.987551098848590991e-02,6.263783114420698461e-02,1.589911712700940172e-01,1.249625091185698894e-01,-7.037397292103383939e-03,-8.740425324987116662e-02,-6.559214827834024264e-02,8.891427352552527807e-02,4.266010140062330425e-02,4.397872545269750771e-02
4.016871503567797513e-02,1.888120551108411066e-02,1.481985320064278626e-02,-2.047861309540642896e-02,-3.663409710757783433e-01,1.826140122060080639e-01,9.020027081110205958e-02,-2.677761366622883332e-01,-6.103928567749529188e-01,2.929501750079152034e-01,8.890971732914615400e-02,-1.919216354841844219e-01,6.355068506809560813e-02,-3.786558970915152728e-02,4.344624933468947160e-03,-2.417722545855179039e-01,1.362833347550474472e-01,7.433832939714887789e-02,3.766204366504694728e-02
2.763677453430783415e-01,2.365418145882412781e-02,1.157391959308484153e-01,5.413715510297311545e-02,5.856426316523315884e-02,2.908440691339189005e-02,1.231451715470897046e-01,3.822442853227253634e-01,-7.297197479400872877e-02,-5.095403076791736596e-02,-6.195171009506784954e-02,-6.249927589489179258e-02,-3.242713954790754638e-02,1.104960793669815394e-01,-1.082312746780175056e-02,-2.547296003007031850e-01,-1.884694543854410487e-01,3.233247527833811863e-01,-1.760089943803611889e-01
8.677228303779360719e-02,-3.634210290220190043e-01,1.708335020347546696e-01,-1.255840399547683006e-01,-2.419184444880614210e-02,1.340621489005652985e-03,2.735566185883440971e-02,9.552114779759535157e-02,5.385116831829443729e-02,-7.722960341309564880e-02,-2.950336212049784607e-02,-2.321262090743686224e-01,2.094446908528197759e-01,3.749488718790666142e-01,-2.379576538380190620e-01,-9.916332286865529866e-02,6.199712966115380336e-02,-6.746749073264184104e-02,-3.861160934840067449e-02
1.200534145835977090e-01,2.443160986235110577e-01,2.609243329174810166e-01,-2.318183376178965457e-02,1.253597530854757558e-01,-1.994892103852136458e-02,1.373147942133519095e-01,1.877207896618459382e-01,-6.451900455686976343e-02,-5.832014681105367193e-02,2.350331908413652929e-02,5.259932326561541499e-02,7.347184386945997472e-03,-8.948568507653570370e-02,7.346389343242104575e-02,-5.121441885467014066e-01,-4.216291358937646616e-01,-2.882198850889634567e-01,3.534877291390605136e-01
2.466420543162852752e-01,-8.501259822154570711e-03,-2.486004025570124065e-01,2.180711830525208783e-02,8.455612903983120154e-02,3.856988622500151509e-02,5.657671681949151543e-02,2.327683371537070667e-01,4.884666510618283775e-02,1.081922651494304638e-01,-1.265046019319620574e-01,-2.675227119541397913e-01,3.189201836384691902e-02,-1.322921572542480884e-01,7.830714672169880597e-02,2.306273943047097014e-02,-8.149101335782388267e-02,4.978336453696090569e-01,-1.802135786516365357e-01
1.090804678430795649e-01,-4.030413779654614670e-01,1.963606415066446176e-01,-1.175320697013290949e-01,-1.302103388878181334e-02,-1.202829743047949783e-02,1.902060812177840815e-02,5.495428631930436569e-02,3.786240018168621213e-02,-5.225403406847374532e-02,-2.999241325419128856e-02,-1.394502840076731753e-01,1.147135893144488328e-01,2.266652762063052495e-01,-1.718671020787804204e-01,-5.314619004231257993e-02,7.336314909210606139e-02,-5.634121792591435113e-02,1.468477776215052454e-02
1.227595957656683612e-01,-3.656101218643089679e-01,1.879180162577699931e-01,-5.378744939872130010e-02,3.410615187920532088e-02,-3.989506640097852802e-02,-2.827352204989608958e-02,-3.730182481187750698e-02,-1.814561666288931618e-02,4.696728766507751035e-02,3.164350456423359326e-02,1.759321172105482445e-01,-2.152723489914917798e-01,-3.520838245724234872e-01,6.994294109999030229e-02,-6.299240567220577153e-03,5.294532107997106801e-02,1.423434974488913540e-01,1.807804224250633696e-01
8.318087866282318499e-02,3.745997137331066179e-02,-5.604456970899675955e-02,-9.607181426942886654e-03,-3.372980967083667458e-01,-5.963142446153804066e-01,8.669247480241844273e-02,1.341044944757330444e-02,-4.280251363667587905e-03,-2.387208776619058337e-02,1.606109961262604593e-02,-1.141202617025577348e-05,1.250370338720363517e-02,1.157459447729899775e-02,6.795147814933955900e-03,4.351415607036052124e-02,-2.573088480753269076e-03,-1.021022824828045766e-01,3.403194400868297942e-02
1.900324251519696639e-01,-2.494356549229098663e-02,6.523622123589452315e-02,5.207571472037990645e-01,8.415949868559038927e-02,-2.279346983637643709e-02,-1.011220292894613321e-01,1.062005831256492699e-01,-1.466167277299295635e-01,9.166033773992157338e-03,6.023397700266319710e-02,4.114111497383754479e-02,-3.742401753480029125e-02,1.292036721347907258e-01,-7.309668334504584863e-02,1.748897348728789547e-02,3.321732511258600890e-02,-4.967746287063211363e-02,-1.613690153662252630e-02
-1.397195282787513371e-01,1.097267811974349597e-02,7.909900040447901196e-03,-5.620713047188738987e-01,-8.599798485656674762e-02,5.925878520087349277e-02,1.160399952797244449e-01,-1.428265771757167638e-02,1.318799590824771273e-01,-4.249874475856244699e-02,-6.479275679112388164e-02,-1.165365397936436176e-01,7.045218725665480797e-02,-6.113188781889383056e-02,3.674772260147281949e-02,5.325243402938004481e-03,-2.160220550639833370e-01,-9.376771096299210684e-02,-1.675959977284249836e-01
5.334740589716543968e-02,3.035112106448818042e-02,-5.062462281401835379e-02,1.007708655811170514e-02,-3.096970102388068025e-01,-6.165718508339826931e-01,1.333857027328382849e-01,1.055838032934049986e-01,-9.510956538546980546e-03,-4.777861119502328779e-02,1.123982597057577096e-02,-1.992127702383086896e-02,-8.387157778503783259e-03,-2.085395354576145138e-02,2.029437458579527037e-02,-2.560805809863136995e-02,3.955656420593784556e-02,1.057372958875043428e-01,4.622709926880288686e-03
